C:\Documents and Settings\Wintest\Desktop\runs\190813 Anna\20190828 v40-2-reissen.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
      92,         2.2750,      2.2750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
      93,         2.3000,      2.3000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
      94,         2.3250,      2.3250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
      95,         2.3500,      2.3500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
      96,         2.3750,      2.3750,   0.002,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
      97,         2.4000,      2.4000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
      98,         2.4250,      2.4250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
      99,         2.4500,      2.4500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     100,         2.4750,      2.4750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     101,         2.5000,      2.5000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     102,         2.5250,      2.5250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     103,         2.5500,      2.5500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     104,         2.5750,      2.5750,   0.002,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     105,         2.6000,      2.6000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     106,         2.6250,      2.6250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     107,         2.6500,      2.6500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     108,         2.6750,      2.6750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     109,         2.7000,      2.7000,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     110,         2.7250,      2.7250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     111,         2.7500,      2.7500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     112,         2.7750,      2.7750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     113,         2.8000,      2.8000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     114,         2.8250,      2.8250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     115,         2.8500,      2.8500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     116,         2.8750,      2.8750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     117,         2.9000,      2.9000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     118,         2.9250,      2.9250,   0.001,    -0.03,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     119,         2.9500,      2.9500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     120,         2.9750,      2.9750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     121,         3.0000,      3.0000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     122,         3.0250,      3.0250,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     123,         3.0500,      3.0500,   0.001,     0.00,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     124,         3.0750,      3.0750,   0.002,     0.00,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     125,         3.1000,      3.1000,  -0.000,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     126,         3.1250,      3.1250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     127,         3.1500,      3.1500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     128,         3.1750,      3.1750,   0.001,     0.00,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     129,         3.2000,      3.2000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     130,         3.2250,      3.2250,   0.001,    -0.03,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     131,         3.2500,      3.2500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     132,         3.2750,      3.2750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     133,         3.3000,      3.3000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     134,         3.3250,      3.3250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     135,         3.3500,      3.3500,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     136,         3.3750,      3.3750,   0.001,     0.00,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     137,         3.4000,      3.4000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     138,         3.4250,      3.4250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     139,         3.4500,      3.4500,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     140,         3.4750,      3.4750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     141,         3.5000,      3.5000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     142,         3.5250,      3.5250,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     143,         3.5500,      3.5500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     144,         3.5750,      3.5750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     145,         3.6000,      3.6000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     146,         3.6250,      3.6250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     147,         3.6500,      3.6500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     148,         3.6750,      3.6750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     149,         3.7000,      3.7000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     150,         3.7250,      3.7250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     151,         3.7500,      3.7500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     152,         3.7750,      3.7750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     153,         3.8000,      3.8000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     154,         3.8250,      3.8250,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     155,         3.8500,      3.8500,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     156,         3.8750,      3.8750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     157,         3.9000,      3.9000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     158,         3.9250,      3.9250,   0.001,    -0.03,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     159,         3.9500,      3.9500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     160,         3.9750,      3.9750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     161,         4.0000,      4.0000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     162,         4.0250,      4.0250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     163,         4.0500,      4.0500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     164,         4.0750,      4.0750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     165,         4.1000,      4.1000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     166,         4.1250,      4.1250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     167,         4.1500,      4.1500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     168,         4.1750,      4.1750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     169,         4.2000,      4.2000,   0.001,    -0.02,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     170,         4.2250,      4.2250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     171,         4.2500,      4.2500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     172,         4.2750,      4.2750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     173,         4.3000,      4.3000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     174,         4.3250,      4.3250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     175,         4.3500,      4.3500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     176,         4.3750,      4.3750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     177,         4.4000,      4.4000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     178,         4.4250,      4.4250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     179,         4.4500,      4.4500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     180,         4.4750,      4.4750,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     181,         4.5000,      4.5000,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     182,         4.5250,      4.5250,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     183,         4.5500,      4.5500,   0.001,    -0.01,     0.00,     0.00,     0.00,     -0.008,      -0.08,
     184,         4.5750,      4.5750,   0.003,    -0.01,     0.00,     0.00,     0.00,      0.002,       0.02,
     185,         4.6000,      4.6000,   0.073,     0.00,     0.00,     0.00,     0.00,      0.027,       0.27,
     186,         4.6250,      4.6250,   0.158,     0.02,     0.00,     0.00,     0.00,      0.052,       0.52,
     187,         4.6500,      4.6500,   0.153,     0.04,     0.00,     0.00,     0.00,      0.245,       2.45,
     188,         4.6750,      4.6750,   0.155,     0.02,     0.00,     0.00,     0.00,      0.241,       2.41,
     189,         4.7000,      4.7000,   0.154,     0.03,     0.00,     0.00,     0.00,      0.233,       2.33,
     190,         4.7250,      4.7250,   0.150,     0.01,     0.00,     0.00,     0.00,      0.223,       2.23,
     191,         4.7500,      4.7500,   0.141,     0.02,     0.00,     0.00,     0.00,      0.211,      -0.06,
     192,         4.7750,      4.7750,   0.133,     0.01,     0.00,     0.00,     0.00,      0.197,      -0.09,
     193,         4.8000,      4.8000,   0.124,     0.01,     0.00,     0.00,     0.00,      0.180,      -0.10,
     194,         4.8250,      4.8250,   0.112,    -0.02,     0.00,     0.00,     0.00,      0.162,      -0.10,
     195,         4.8500,      4.8500,   0.100,     0.01,     0.00,     0.00,     0.00,      0.143,      -0.10,
     196,         4.8750,      4.8750,   0.087,     0.01,     0.00,     0.00,     0.00,      0.124,      -0.10,
     197,         4.9000,      4.9000,   0.075,     0.01,     0.00,     0.00,     0.00,      0.105,      -0.11,
     198,         4.9250,      4.9250,   0.062,     0.00,     0.00,     0.00,     0.00,      0.086,      -0.09,
     199,         4.9500,      4.9500,   0.051,    -0.01,     0.00,     0.00,     0.00,      0.068,      -0.11,
     200,         4.9750,      4.9750,   0.039,     0.01,     0.00,     0.00,     0.00,      0.052,      -0.09,
     201,         5.0000,      5.0000,   0.029,    -0.01,     0.00,     0.00,     0.00,      0.037,      -0.08,
     202,         5.0250,      5.0250,   0.021,     0.00,     0.00,     0.00,     0.00,      0.024,      -0.08,
     203,         5.0500,      5.0500,   0.012,     0.00,     0.00,     0.00,     0.00,      0.014,      -0.05,
     204,         5.0750,      5.0750,   0.007,    -0.01,     0.00,     0.00,     0.00,      0.006,      -0.05,
     205,         5.1000,      5.1000,   0.003,    -0.01,     0.00,     0.00,     0.00,      0.002,      -0.03,
     206,         5.1250,      5.1250,   0.002,    -0.03,     0.00,     0.00,     0.00,      0.000,      -0.03,
     207,         5.1500,      5.1500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     208,         5.1750,      5.1750,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     209,         5.2000,      5.2000,  -0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.02,
     210,         5.2250,      5.2250,  -0.001,     0.00,     0.00,     0.00,     0.00,      0.000,       0.02,
     211,         5.2500,      5.2500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     212,         5.2750,      5.2750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     213,         5.3000,      5.3000,  -0.002,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.03,
     214,         5.3250,      5.3250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     215,         5.3500,      5.3500,   0.001,    -0.02,     0.00,     0.00,     0.00,      0.000,      -0.01,
     216,         5.3750,      5.3750,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.001,       0.01,
     217,         5.4000,      5.4000,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.001,      -0.01,
     218,         5.4250,      5.4250,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.001,       0.01,
     219,         5.4500,      5.4500,   0.000,    -0.02,     0.00,     0.00,     0.00,      0.001,       0.01,
     220,         5.4750,      5.4750,  -0.000,     0.00,     0.00,     0.00,     0.00,      0.001,       0.01,
     221,         5.5000,      5.5000,  -0.000,     0.01,     0.00,     0.00,     0.00,      0.001,       0.01,
     222,         5.5250,      5.5250,  -0.000,    -0.02,     0.00,     0.00,     0.00,      0.001,       0.02,
     223,         5.5500,      5.5500,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.001,       0.00,
     224,         5.5750,      5.5750,   0.002,    -0.01,     0.00,     0.00,     0.00,      0.002,      -0.01,
     225,         5.6000,      5.6000,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.002,      -0.01,
     226,         5.6250,      5.6250,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.002,      -0.01,
     227,         5.6500,      5.6500,   0.001,    -0.02,     0.00,     0.00,     0.00,      0.002,       0.00,
     228,         5.6750,      5.6750,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.002,       0.02,
     229,         5.7000,      5.7000,   0.001,     0.00,     0.00,     0.00,     0.00,      0.002,       0.01,
     230,         5.7250,      5.7250,   0.001,    -0.02,     0.00,     0.00,     0.00,      0.002,       0.01,
     231,         5.7500,      5.7500,   0.002,    -0.01,     0.00,     0.00,     0.00,      0.002,       0.00,
     232,         5.7750,      5.7750,   0.002,    -0.01,     0.00,     0.00,     0.00,      0.003,      -0.01,
     233,         5.8000,      5.8000,   0.002,    -0.01,     0.00,     0.00,     0.00,      0.003,       0.00,
     234,         5.8250,      5.8250,   0.003,    -0.01,     0.00,     0.00,     0.00,      0.003,      -0.01,
     235,         5.8500,      5.8500,   0.002,    -0.02,     0.00,     0.00,     0.00,      0.003,       0.01,
     236,         5.8750,      5.8750,   0.003,    -0.01,     0.00,     0.00,     0.00,      0.004,      -0.01,
     237,         5.9000,      5.9000,   0.001,     0.00,     0.00,     0.00,     0.00,      0.004,       0.02,
     238,         5.9250,      5.9250,   0.003,    -0.02,     0.00,     0.00,     0.00,      0.004,      -0.01,
     239,         5.9500,      5.9500,   0.003,    -0.01,     0.00,     0.00,     0.00,      0.004,       0.00,
     240,         5.9750,      5.9750,   0.004,    -0.01,     0.00,     0.00,     0.00,      0.005,      -0.02,
     241,         6.0000,      6.0000,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.005,       0.03,
     242,         6.0250,      6.0250,   0.004,    -0.01,     0.00,     0.00,     0.00,      0.005,      -0.01,
     243,         6.0500,      6.0500,   0.004,    -0.01,     0.00,     0.00,     0.00,      0.005,      -0.01,
     244,         6.0750,      6.0750,   0.002,    -0.02,     0.00,     0.00,     0.00,      0.005,       0.02,
     245,         6.1000,      6.1000,   0.005,    -0.01,     0.00,     0.00,     0.00,      0.006,      -0.02,
     246,         6.1250,      6.1250,   0.004,    -0.04,     0.00,     0.00,     0.00,      0.006,       0.01,
     247,         6.1500,      6.1500,   0.003,    -0.04,     0.00,     0.00,     0.00,      0.006,       0.02,
     248,         6.1750,      6.1750,   0.004,    -0.01,     0.00,     0.00,     0.00,      0.007,       0.01,
     249,         6.2000,      6.2000,   0.006,    -0.03,     0.00,     0.00,     0.00,      0.007,      -0.02,
     250,         6.2250,      6.2250,   0.004,    -0.01,     0.00,     0.00,     0.00,      0.008,       0.01,
     251,         6.2500,      6.2500,   0.005,    -0.01,     0.00,     0.00,     0.00,      0.008,       0.01,
     252,         6.2750,      6.2750,   0.005,    -0.01,     0.00,     0.00,     0.00,      0.008,       0.01,
     253,         6.3000,      6.3000,   0.007,    -0.02,     0.00,     0.00,     0.00,      0.009,      -0.02,
     254,         6.3250,      6.3250,   0.007,    -0.01,     0.00,     0.00,     0.00,      0.009,      -0.01,
     255,         6.3500,      6.3500,   0.006,    -0.01,     0.00,     0.00,     0.00,      0.009,       0.00,
     256,         6.3750,      6.3750,   0.006,    -0.02,     0.00,     0.00,     0.00,      0.010,       0.00,
     257,         6.4000,      6.4000,   0.006,    -0.01,     0.00,     0.00,     0.00,      0.010,       0.01,
