C:\Documents and Settings\Wintest\Desktop\runs\201222Anna\20RGD-4.1.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
"      ","Sec          ","Sec       ","mm    ","N      ","%      ","%      ","%      ","V        ","%        ",
     256,         6.3750,      6.3750,   0.055,     0.03,     0.00,     0.00,     0.00,      0.089,       0.05,
     257,         6.4000,      6.4000,   0.057,     0.04,     0.00,     0.00,     0.00,      0.092,       0.04,
     258,         6.4250,      6.4250,   0.059,     0.03,     0.00,     0.00,     0.00,      0.096,       0.05,
     259,         6.4500,      6.4500,   0.062,     0.03,     0.00,     0.00,     0.00,      0.099,       0.04,
     260,         6.4750,      6.4750,   0.064,     0.04,     0.00,     0.00,     0.00,      0.103,       0.04,
     261,         6.5000,      6.5000,   0.066,     0.04,     0.00,     0.00,     0.00,      0.106,       0.05,
     262,         6.5250,      6.5250,   0.069,     0.03,     0.00,     0.00,     0.00,      0.110,       0.03,
     263,         6.5500,      6.5500,   0.072,     0.03,     0.00,     0.00,     0.00,      0.114,       0.02,
     264,         6.5750,      6.5750,   0.073,     0.01,     0.00,     0.00,     0.00,      0.117,       0.05,
     265,         6.6000,      6.6000,   0.076,     0.04,     0.00,     0.00,     0.00,      0.121,       0.05,
     266,         6.6250,      6.6250,   0.079,     0.03,     0.00,     0.00,     0.00,      0.125,       0.04,
     267,         6.6500,      6.6500,   0.081,     0.01,     0.00,     0.00,     0.00,      0.129,       0.04,
     268,         6.6750,      6.6750,   0.085,     0.03,     0.00,     0.00,     0.00,      0.133,       0.03,
     269,         6.7000,      6.7000,   0.086,     0.03,     0.00,     0.00,     0.00,      0.137,       0.04,
     270,         6.7250,      6.7250,   0.089,     0.02,     0.00,     0.00,     0.00,      0.141,       0.04,
     271,         6.7500,      6.7500,   0.092,     0.03,     0.00,     0.00,     0.00,      0.145,       0.03,
     272,         6.7750,      6.7750,   0.095,     0.03,     0.00,     0.00,     0.00,      0.149,       0.03,
     273,         6.8000,      6.8000,   0.097,     0.01,     0.00,     0.00,     0.00,      0.154,       0.04,
     274,         6.8250,      6.8250,   0.099,     0.03,     0.00,     0.00,     0.00,      0.158,       0.05,
     275,         6.8500,      6.8500,   0.103,     0.03,     0.00,     0.00,     0.00,      0.162,       0.04,
     276,         6.8750,      6.8750,   0.104,     0.03,     0.00,     0.00,     0.00,      0.166,       0.06,
     277,         6.9000,      6.9000,   0.108,     0.05,     0.00,     0.00,     0.00,      0.171,       0.05,
     278,         6.9250,      6.9250,   0.112,     0.03,     0.00,     0.00,     0.00,      0.175,       0.03,
     279,         6.9500,      6.9500,   0.113,     0.05,     0.00,     0.00,     0.00,      0.179,       0.05,
     280,         6.9750,      6.9750,   0.117,     0.04,     0.00,     0.00,     0.00,      0.184,       0.04,
     281,         7.0000,      7.0000,   0.119,     0.05,     0.00,     0.00,     0.00,      0.188,       0.04,
     282,         7.0250,      7.0250,   0.122,     0.03,     0.00,     0.00,     0.00,      0.193,       0.05,
     283,         7.0500,      7.0500,   0.126,     0.03,     0.00,     0.00,     0.00,      0.197,       0.04,
     284,         7.0750,      7.0750,   0.128,     0.04,     0.00,     0.00,     0.00,      0.201,       0.05,
     285,         7.1000,      7.1000,   0.131,     0.05,     0.00,     0.00,     0.00,      0.206,       0.04,
     286,         7.1250,      7.1250,   0.135,     0.03,     0.00,     0.00,     0.00,      0.211,       0.03,
     287,         7.1500,      7.1500,   0.137,     0.00,     0.00,     0.00,     0.00,      0.215,       0.04,
     288,         7.1750,      7.1750,   0.140,     0.05,     0.00,     0.00,     0.00,      0.220,       0.04,
     289,         7.2000,      7.2000,   0.143,     0.04,     0.00,     0.00,     0.00,      0.225,       0.05,
     290,         7.2250,      7.2250,   0.146,     0.04,     0.00,     0.00,     0.00,      0.229,       0.04,
     291,         7.2500,      7.2500,   0.150,     0.04,     0.00,     0.00,     0.00,      0.234,       0.03,
     292,         7.2750,      7.2750,   0.152,     0.02,     0.00,     0.00,     0.00,      0.239,       0.05,
     293,         7.3000,      7.3000,   0.155,     0.05,     0.00,     0.00,     0.00,      0.243,       0.05,
     294,         7.3250,      7.3250,   0.158,     0.06,     0.00,     0.00,     0.00,      0.248,       0.05,
     295,         7.3500,      7.3500,   0.162,     0.03,     0.00,     0.00,     0.00,      0.253,       0.04,
     296,         7.3750,      7.3750,   0.164,     0.03,     0.00,     0.00,     0.00,      0.258,       0.05,
     297,         7.4000,      7.4000,   0.167,     0.06,     0.00,     0.00,     0.00,      0.262,       0.05,
     298,         7.4250,      7.4250,   0.171,     0.03,     0.00,     0.00,     0.00,      0.267,       0.04,
     299,         7.4500,      7.4500,   0.174,     0.04,     0.00,     0.00,     0.00,      0.272,       0.05,
     300,         7.4750,      7.4750,   0.177,     0.05,     0.00,     0.00,     0.00,      0.276,       0.05,
     301,         7.5000,      7.5000,   0.181,     0.03,     0.00,     0.00,     0.00,      0.281,       0.03,
     302,         7.5250,      7.5250,   0.183,     0.07,     0.00,     0.00,     0.00,      0.286,       0.04,
     303,         7.5500,      7.5500,   0.186,     0.03,     0.00,     0.00,     0.00,      0.291,       0.04,
     304,         7.5750,      7.5750,   0.190,     0.01,     0.00,     0.00,     0.00,      0.296,       0.04,
     305,         7.6000,      7.6000,   0.192,     0.01,     0.00,     0.00,     0.00,      0.301,       0.05,
     306,         7.6250,      7.6250,   0.197,     0.06,     0.00,     0.00,     0.00,      0.305,       0.03,
     307,         7.6500,      7.6500,   0.198,     0.03,     0.00,     0.00,     0.00,      0.310,       0.05,
     308,         7.6750,      7.6750,   0.202,     0.06,     0.00,     0.00,     0.00,      0.315,       0.04,
     309,         7.7000,      7.7000,   0.206,    -0.01,     0.00,     0.00,     0.00,      0.320,       0.04,
     310,         7.7250,      7.7250,   0.207,     0.03,     0.00,     0.00,     0.00,      0.325,       0.05,
     311,         7.7500,      7.7500,   0.214,     0.06,     0.00,     0.00,     0.00,      0.329,       0.01,
     312,         7.7750,      7.7750,   0.214,     0.02,     0.00,     0.00,     0.00,      0.334,       0.05,
     313,         7.8000,      7.8000,   0.217,     0.04,     0.00,     0.00,     0.00,      0.339,       0.05,
     314,         7.8250,      7.8250,   0.223,     0.03,     0.00,     0.00,     0.00,      0.344,       0.01,
     315,         7.8500,      7.8500,   0.223,    -0.03,     0.00,     0.00,     0.00,      0.349,       0.05,
     316,         7.8750,      7.8750,   0.228,     0.02,     0.00,     0.00,     0.00,      0.353,       0.02,
     317,         7.9000,      7.9000,   0.231,     0.10,     0.00,     0.00,     0.00,      0.358,       0.03,
     318,         7.9250,      7.9250,   0.234,     0.11,     0.00,     0.00,     0.00,      0.363,       0.03,
     319,         7.9500,      7.9500,   0.237,     0.03,     0.00,     0.00,     0.00,      0.368,       0.04,
     320,         7.9750,      7.9750,   0.239,     0.03,     0.00,     0.00,     0.00,      0.372,       0.05,
     321,         8.0000,      8.0000,   0.242,     0.05,     0.00,     0.00,     0.00,      0.377,       0.05,
     322,         8.0250,      8.0250,   0.246,     0.02,     0.00,     0.00,     0.00,      0.382,       0.04,
     323,         8.0500,      8.0500,   0.249,     0.04,     0.00,     0.00,     0.00,      0.387,       0.04,
     324,         8.0750,      8.0750,   0.252,     0.03,     0.00,     0.00,     0.00,      0.391,       0.04,
     325,         8.1000,      8.1000,   0.256,     0.05,     0.00,     0.00,     0.00,      0.396,       0.03,
     326,         8.1250,      8.1250,   0.258,     0.03,     0.00,     0.00,     0.00,      0.400,       0.03,
     327,         8.1500,      8.1500,   0.261,     0.04,     0.00,     0.00,     0.00,      0.405,       0.04,
     328,         8.1750,      8.1750,   0.264,     0.05,     0.00,     0.00,     0.00,      0.410,       0.03,
     329,         8.2000,      8.2000,   0.267,     0.03,     0.00,     0.00,     0.00,      0.414,       0.03,
     330,         8.2250,      8.2250,   0.269,     0.03,     0.00,     0.00,     0.00,      0.419,       0.05,
     331,         8.2500,      8.2500,   0.274,     0.03,     0.00,     0.00,     0.00,      0.423,       0.02,
     332,         8.2750,      8.2750,   0.276,     0.03,     0.00,     0.00,     0.00,      0.428,       0.03,
     333,         8.3000,      8.3000,   0.279,     0.05,     0.00,     0.00,     0.00,      0.432,       0.04,
     334,         8.3250,      8.3250,   0.282,     0.03,     0.00,     0.00,     0.00,      0.436,       0.02,
     335,         8.3500,      8.3500,   0.285,     0.07,     0.00,     0.00,     0.00,      0.441,       0.02,
     336,         8.3750,      8.3750,   0.288,     0.05,     0.00,     0.00,     0.00,      0.445,       0.03,
     337,         8.4000,      8.4000,   0.290,     0.05,     0.00,     0.00,     0.00,      0.450,       0.03,
     338,         8.4250,      8.4250,   0.293,     0.10,     0.00,     0.00,     0.00,      0.454,       0.02,
     339,         8.4500,      8.4500,   0.295,     0.03,     0.00,     0.00,     0.00,      0.458,       0.04,
     340,         8.4750,      8.4750,   0.299,     0.05,     0.00,     0.00,     0.00,      0.462,       0.03,
     341,         8.5000,      8.5000,   0.302,     0.04,     0.00,     0.00,     0.00,      0.466,       0.02,
     342,         8.5250,      8.5250,   0.304,     0.05,     0.00,     0.00,     0.00,      0.471,       0.04,
     343,         8.5500,      8.5500,   0.307,     0.05,     0.00,     0.00,     0.00,      0.475,       0.02,
     344,         8.5750,      8.5750,   0.310,     0.07,     0.00,     0.00,     0.00,      0.479,       0.02,
     345,         8.6000,      8.6000,   0.311,     0.05,     0.00,     0.00,     0.00,      0.482,       0.03,
     346,         8.6250,      8.6250,   0.314,     0.02,     0.00,     0.00,     0.00,      0.486,       0.03,
     347,         8.6500,      8.6500,   0.317,     0.05,     0.00,     0.00,     0.00,      0.490,       0.02,
     348,         8.6750,      8.6750,   0.319,     0.03,     0.00,     0.00,     0.00,      0.494,       0.03,
     349,         8.7000,      8.7000,   0.322,     0.03,     0.00,     0.00,     0.00,      0.498,       0.02,
     350,         8.7250,      8.7250,   0.325,     0.05,     0.00,     0.00,     0.00,      0.502,       0.02,
     351,         8.7500,      8.7500,   0.327,     0.05,     0.00,     0.00,     0.00,      0.506,       0.02,
     352,         8.7750,      8.7750,   0.329,     0.09,     0.00,     0.00,     0.00,      0.509,       0.03,
     353,         8.8000,      8.8000,   0.331,     0.05,     0.00,     0.00,     0.00,      0.513,       0.04,
     354,         8.8250,      8.8250,   0.334,     0.06,     0.00,     0.00,     0.00,      0.516,       0.03,
     355,         8.8500,      8.8500,   0.336,     0.05,     0.00,     0.00,     0.00,      0.520,       0.02,
     356,         8.8750,      8.8750,   0.339,     0.05,     0.00,     0.00,     0.00,      0.523,       0.02,
     357,         8.9000,      8.9000,   0.341,     0.03,     0.00,     0.00,     0.00,      0.527,       0.02,
     358,         8.9250,      8.9250,   0.343,     0.05,     0.00,     0.00,     0.00,      0.530,       0.03,
     359,         8.9500,      8.9500,   0.346,     0.05,     0.00,     0.00,     0.00,      0.533,       0.02,
     360,         8.9750,      8.9750,   0.348,     0.03,     0.00,     0.00,     0.00,      0.537,       0.02,
     361,         9.0000,      9.0000,   0.349,     0.05,     0.00,     0.00,     0.00,      0.540,       0.02,
     362,         9.0250,      9.0250,   0.352,     0.07,     0.00,     0.00,     0.00,      0.543,       0.02,
     363,         9.0500,      9.0500,   0.353,     0.03,     0.00,     0.00,     0.00,      0.546,       0.03,
     364,         9.0750,      9.0750,   0.355,     0.05,     0.00,     0.00,     0.00,      0.549,       0.03,
     365,         9.1000,      9.1000,   0.358,     0.02,     0.00,     0.00,     0.00,      0.552,       0.02,
     366,         9.1250,      9.1250,   0.360,     0.05,     0.00,     0.00,     0.00,      0.555,       0.02,
     367,         9.1500,      9.1500,   0.362,     0.06,     0.00,     0.00,     0.00,      0.558,       0.01,
     368,         9.1750,      9.1750,   0.364,     0.05,     0.00,     0.00,     0.00,      0.561,       0.01,
     369,         9.2000,      9.2000,   0.365,     0.07,     0.00,     0.00,     0.00,      0.563,       0.02,
     370,         9.2250,      9.2250,   0.366,     0.06,     0.00,     0.00,     0.00,      0.566,       0.02,
     371,         9.2500,      9.2500,   0.369,     0.03,     0.00,     0.00,     0.00,      0.569,       0.00,
     372,         9.2750,      9.2750,   0.370,     0.03,     0.00,     0.00,     0.00,      0.571,       0.02,
     373,         9.3000,      9.3000,   0.372,     0.03,     0.00,     0.00,     0.00,      0.573,       0.01,
     374,         9.3250,      9.3250,   0.373,     0.04,     0.00,     0.00,     0.00,      0.576,       0.02,
     375,         9.3500,      9.3500,   0.375,     0.05,     0.00,     0.00,     0.00,      0.578,       0.02,
     376,         9.3750,      9.3750,   0.376,     0.10,     0.00,     0.00,     0.00,      0.580,       0.02,
     377,         9.4000,      9.4000,   0.378,     0.04,     0.00,     0.00,     0.00,      0.583,       0.01,
     378,         9.4250,      9.4250,   0.380,     0.05,     0.00,     0.00,     0.00,      0.585,       0.00,
     379,         9.4500,      9.4500,   0.381,     0.06,     0.00,     0.00,     0.00,      0.587,       0.01,
     380,         9.4750,      9.4750,   0.382,     0.06,     0.00,     0.00,     0.00,      0.589,       0.01,
     381,         9.5000,      9.5000,   0.384,     0.05,     0.00,     0.00,     0.00,      0.591,       0.01,
     382,         9.5250,      9.5250,   0.385,     0.05,     0.00,     0.00,     0.00,      0.593,       0.01,
     383,         9.5500,      9.5500,   0.386,     0.04,     0.00,     0.00,     0.00,      0.595,       0.01,
     384,         9.5750,      9.5750,   0.388,     0.03,     0.00,     0.00,     0.00,      0.596,      -0.00,
     385,         9.6000,      9.6000,   0.387,     0.05,     0.00,     0.00,     0.00,      0.598,       0.03,
     386,         9.6250,      9.6250,   0.389,     0.03,     0.00,     0.00,     0.00,      0.599,       0.01,
     387,         9.6500,      9.6500,   0.391,     0.05,     0.00,     0.00,     0.00,      0.601,       0.00,
     388,         9.6750,      9.6750,   0.391,     0.05,     0.00,     0.00,     0.00,      0.602,       0.01,
     389,         9.7000,      9.7000,   0.392,     0.05,     0.00,     0.00,     0.00,      0.604,       0.00,
     390,         9.7250,      9.7250,   0.393,     0.07,     0.00,     0.00,     0.00,      0.605,       0.01,
     391,         9.7500,      9.7500,   0.394,     0.04,     0.00,     0.00,     0.00,      0.606,       0.00,
     392,         9.7750,      9.7750,   0.395,     0.04,     0.00,     0.00,     0.00,      0.607,       0.00,
     393,         9.8000,      9.8000,   0.395,     0.06,     0.00,     0.00,     0.00,      0.608,       0.01,
     394,         9.8250,      9.8250,   0.396,     0.05,     0.00,     0.00,     0.00,      0.609,       0.00,
     395,         9.8500,      9.8500,   0.396,     0.05,     0.00,     0.00,     0.00,      0.610,       0.01,
     396,         9.8750,      9.8750,   0.397,     0.02,     0.00,     0.00,     0.00,      0.611,       0.01,
     397,         9.9000,      9.9000,   0.397,     0.07,     0.00,     0.00,     0.00,      0.612,       0.01,
     398,         9.9250,      9.9250,   0.399,     0.05,     0.00,     0.00,     0.00,      0.613,      -0.02,
     399,         9.9500,      9.9500,   0.399,     0.05,     0.00,     0.00,     0.00,      0.613,      -0.00,
     400,         9.9750,      9.9750,   0.399,     0.09,     0.00,     0.00,     0.00,      0.613,       0.00,
     401,        10.0000,     10.0000,   0.399,     0.01,     0.00,     0.00,     0.00,      0.614,       0.01,
     402,        10.0250,     10.0250,   0.399,     0.02,     0.00,     0.00,     0.00,      0.614,       0.00,
     403,        10.0500,     10.0500,   0.400,     0.03,     0.00,     0.00,     0.00,      0.615,      -0.01,
     404,        10.0750,     10.0750,   0.401,     0.05,     0.00,     0.00,     0.00,      0.615,      -0.02,
     405,        10.1000,     10.1000,   0.400,     0.07,     0.00,     0.00,     0.00,      0.615,      -0.00,
     406,        10.1250,     10.1250,   0.400,     0.07,     0.00,     0.00,     0.00,      0.615,      -0.01,
     407,        10.1500,     10.1500,   0.399,     0.03,     0.00,     0.00,     0.00,      0.615,       0.01,
     408,        10.1750,     10.1750,   0.400,     0.07,     0.00,     0.00,     0.00,      0.615,      -0.01,
     409,        10.2000,     10.2000,   0.400,     0.04,     0.00,     0.00,     0.00,      0.615,      -0.00,
     410,        10.2250,     10.2250,   0.400,     0.07,     0.00,     0.00,     0.00,      0.615,      -0.01,
     411,        10.2500,     10.2500,   0.400,     0.04,     0.00,     0.00,     0.00,      0.614,      -0.01,
     412,        10.2750,     10.2750,   0.400,     0.07,     0.00,     0.00,     0.00,      0.614,      -0.01,
     413,        10.3000,     10.3000,   0.399,     0.04,     0.00,     0.00,     0.00,      0.613,      -0.01,
     414,        10.3250,     10.3250,   0.399,     0.01,     0.00,     0.00,     0.00,      0.613,      -0.01,
     415,        10.3500,     10.3500,   0.399,     0.07,     0.00,     0.00,     0.00,      0.612,      -0.01,
     416,        10.3750,     10.3750,   0.399,     0.02,     0.00,     0.00,     0.00,      0.612,      -0.02,
     417,        10.4000,     10.4000,   0.398,     0.04,     0.00,     0.00,     0.00,      0.611,      -0.01,
     418,        10.4250,     10.4250,   0.398,     0.05,     0.00,     0.00,     0.00,      0.610,      -0.02,
     419,        10.4500,     10.4500,   0.398,     0.06,     0.00,     0.00,     0.00,      0.609,      -0.02,
     420,        10.4750,     10.4750,   0.397,     0.11,     0.00,     0.00,     0.00,      0.608,      -0.02,
     421,        10.5000,     10.5000,   0.396,     0.09,     0.00,     0.00,     0.00,      0.607,      -0.02,
     422,        10.5250,     10.5250,   0.395,     0.03,     0.00,     0.00,     0.00,      0.606,      -0.02,
     423,        10.5500,     10.5500,   0.395,     0.05,     0.00,     0.00,     0.00,      0.605,      -0.02,
     424,        10.5750,     10.5750,   0.394,     0.05,     0.00,     0.00,     0.00,      0.603,      -0.02,
     425,        10.6000,     10.6000,   0.393,     0.06,     0.00,     0.00,     0.00,      0.602,      -0.02,
     426,        10.6250,     10.6250,   0.392,     0.09,     0.00,     0.00,     0.00,      0.601,      -0.02,
     427,        10.6500,     10.6500,   0.391,     0.03,     0.00,     0.00,     0.00,      0.599,      -0.02,
     428,        10.6750,     10.6750,   0.390,     0.01,     0.00,     0.00,     0.00,      0.598,      -0.02,
     429,        10.7000,     10.7000,   0.389,     0.05,     0.00,     0.00,     0.00,      0.596,      -0.03,
     430,        10.7250,     10.7250,   0.388,     0.07,     0.00,     0.00,     0.00,      0.594,      -0.02,
     431,        10.7500,     10.7500,   0.387,     0.03,     0.00,     0.00,     0.00,      0.593,      -0.03,
     432,        10.7750,     10.7750,   0.386,     0.07,     0.00,     0.00,     0.00,      0.591,      -0.04,
     433,        10.8000,     10.8000,   0.384,     0.03,     0.00,     0.00,     0.00,      0.589,      -0.02,
     434,        10.8250,     10.8250,   0.382,     0.07,     0.00,     0.00,     0.00,      0.587,      -0.02,
     435,        10.8500,     10.8500,   0.382,     0.09,     0.00,     0.00,     0.00,      0.585,      -0.03,
     436,        10.8750,     10.8750,   0.380,     0.05,     0.00,     0.00,     0.00,      0.583,      -0.03,
     437,        10.9000,     10.9000,   0.379,     0.04,     0.00,     0.00,     0.00,      0.580,      -0.02,
     438,        10.9250,     10.9250,   0.378,     0.05,     0.00,     0.00,     0.00,      0.578,      -0.03,
     439,        10.9500,     10.9500,   0.377,     0.09,     0.00,     0.00,     0.00,      0.576,      -0.04,
     440,        10.9750,     10.9750,   0.375,     0.09,     0.00,     0.00,     0.00,      0.573,      -0.03,
     441,        11.0000,     11.0000,   0.374,     0.03,     0.00,     0.00,     0.00,      0.571,      -0.04,
     442,        11.0250,     11.0250,   0.372,     0.03,     0.00,     0.00,     0.00,      0.568,      -0.04,
     443,        11.0500,     11.0500,   0.369,     0.05,     0.00,     0.00,     0.00,      0.566,      -0.02,
     444,        11.0750,     11.0750,   0.369,     0.04,     0.00,     0.00,     0.00,      0.563,      -0.04,
     445,        11.1000,     11.1000,   0.366,     0.05,     0.00,     0.00,     0.00,      0.560,      -0.03,
     446,        11.1250,     11.1250,   0.365,     0.01,     0.00,     0.00,     0.00,      0.558,      -0.03,
     447,        11.1500,     11.1500,   0.363,     0.04,     0.00,     0.00,     0.00,      0.555,      -0.04,
     448,        11.1750,     11.1750,   0.361,     0.04,     0.00,     0.00,     0.00,      0.552,      -0.04,
     449,        11.2000,     11.2000,   0.359,     0.04,     0.00,     0.00,     0.00,      0.549,      -0.03,
     450,        11.2250,     11.2250,   0.357,     0.03,     0.00,     0.00,     0.00,      0.546,      -0.04,
     451,        11.2500,     11.2500,   0.355,     0.05,     0.00,     0.00,     0.00,      0.543,      -0.03,
     452,        11.2750,     11.2750,   0.353,     0.06,     0.00,     0.00,     0.00,      0.540,      -0.04,
     453,        11.3000,     11.3000,   0.352,     0.03,     0.00,     0.00,     0.00,      0.537,      -0.04,
     454,        11.3250,     11.3250,   0.349,     0.05,     0.00,     0.00,     0.00,      0.533,      -0.04,
     455,        11.3500,     11.3500,   0.347,     0.03,     0.00,     0.00,     0.00,      0.530,      -0.04,
     456,        11.3750,     11.3750,   0.345,     0.03,     0.00,     0.00,     0.00,      0.526,      -0.04,
     457,        11.4000,     11.4000,   0.343,     0.03,     0.00,     0.00,     0.00,      0.523,      -0.04,
     458,        11.4250,     11.4250,   0.341,     0.03,     0.00,     0.00,     0.00,      0.520,      -0.05,
     459,        11.4500,     11.4500,   0.338,     0.03,     0.00,     0.00,     0.00,      0.516,      -0.05,
     460,        11.4750,     11.4750,   0.335,     0.03,     0.00,     0.00,     0.00,      0.513,      -0.03,
     461,        11.5000,     11.5000,   0.334,     0.03,     0.00,     0.00,     0.00,      0.509,      -0.04,
     462,        11.5250,     11.5250,   0.331,     0.03,     0.00,     0.00,     0.00,      0.505,      -0.04,
     463,        11.5500,     11.5500,   0.329,     0.04,     0.00,     0.00,     0.00,      0.501,      -0.05,
     464,        11.5750,     11.5750,   0.327,     0.05,     0.00,     0.00,     0.00,      0.498,      -0.05,
     465,        11.6000,     11.6000,   0.324,     0.04,     0.00,     0.00,     0.00,      0.494,      -0.04,
     466,        11.6250,     11.6250,   0.321,     0.01,     0.00,     0.00,     0.00,      0.490,      -0.04,
     467,        11.6500,     11.6500,   0.319,     0.03,     0.00,     0.00,     0.00,      0.486,      -0.04,
     468,        11.6750,     11.6750,   0.316,     0.05,     0.00,     0.00,     0.00,      0.482,      -0.04,
     469,        11.7000,     11.7000,   0.314,     0.02,     0.00,     0.00,     0.00,      0.478,      -0.05,
     470,        11.7250,     11.7250,   0.310,     0.04,     0.00,     0.00,     0.00,      0.474,      -0.03,
     471,        11.7500,     11.7500,   0.309,     0.03,     0.00,     0.00,     0.00,      0.470,      -0.05,
     472,        11.7750,     11.7750,   0.306,     0.05,     0.00,     0.00,     0.00,      0.466,      -0.04,
     473,        11.8000,     11.8000,   0.304,     0.05,     0.00,     0.00,     0.00,      0.462,      -0.05,
     474,        11.8250,     11.8250,   0.301,     0.03,     0.00,     0.00,     0.00,      0.457,      -0.05,
     475,        11.8500,     11.8500,   0.299,     0.01,     0.00,     0.00,     0.00,      0.454,      -0.06,
     476,        11.8750,     11.8750,   0.295,     0.05,     0.00,     0.00,     0.00,      0.449,      -0.04,
     477,        11.9000,     11.9000,   0.292,     0.05,     0.00,     0.00,     0.00,      0.445,      -0.05,
     478,        11.9250,     11.9250,   0.289,     0.05,     0.00,     0.00,     0.00,      0.440,      -0.05,
     479,        11.9500,     11.9500,   0.287,     0.09,     0.00,     0.00,     0.00,      0.436,      -0.06,
     480,        11.9750,     11.9750,   0.284,     0.04,     0.00,     0.00,     0.00,      0.432,      -0.05,
     481,        12.0000,     12.0000,   0.280,     0.03,     0.00,     0.00,     0.00,      0.427,      -0.04,
     482,        12.0250,     12.0250,   0.277,     0.02,     0.00,     0.00,     0.00,      0.423,      -0.04,
     483,        12.0500,     12.0500,   0.275,     0.05,     0.00,     0.00,     0.00,      0.418,      -0.04,
     484,        12.0750,     12.0750,   0.272,     0.02,     0.00,     0.00,     0.00,      0.414,      -0.04,
     485,        12.1000,     12.1000,   0.269,     0.03,     0.00,     0.00,     0.00,      0.409,      -0.05,
     486,        12.1250,     12.1250,   0.266,     0.04,     0.00,     0.00,     0.00,      0.405,      -0.05,
     487,        12.1500,     12.1500,   0.263,     0.04,     0.00,     0.00,     0.00,      0.400,      -0.04,
     488,        12.1750,     12.1750,   0.260,     0.06,     0.00,     0.00,     0.00,      0.396,      -0.04,
     489,        12.2000,     12.2000,   0.257,     0.05,     0.00,     0.00,     0.00,      0.391,      -0.05,
     490,        12.2250,     12.2250,   0.254,     0.02,     0.00,     0.00,     0.00,      0.386,      -0.05,
     491,        12.2500,     12.2500,   0.251,     0.02,     0.00,     0.00,     0.00,      0.381,      -0.04,
     492,        12.2750,     12.2750,   0.248,     0.02,     0.00,     0.00,     0.00,      0.377,      -0.05,
     493,        12.3000,     12.3000,   0.245,     0.01,     0.00,     0.00,     0.00,      0.372,      -0.05,
     494,        12.3250,     12.3250,   0.242,     0.03,     0.00,     0.00,     0.00,      0.367,      -0.05,
     495,        12.3500,     12.3500,   0.239,     0.05,     0.00,     0.00,     0.00,      0.363,      -0.05,
     496,        12.3750,     12.3750,   0.235,     0.03,     0.00,     0.00,     0.00,      0.358,      -0.04,
     497,        12.4000,     12.4000,   0.231,     0.04,     0.00,     0.00,     0.00,      0.353,      -0.03,
     498,        12.4250,     12.4250,   0.229,     0.03,     0.00,     0.00,     0.00,      0.348,      -0.04,
     499,        12.4500,     12.4500,   0.226,     0.03,     0.00,     0.00,     0.00,      0.343,      -0.04,
     500,        12.4750,     12.4750,   0.223,     0.01,     0.00,     0.00,     0.00,      0.339,      -0.04,
     501,        12.5000,     12.5000,   0.219,     0.03,     0.00,     0.00,     0.00,      0.334,      -0.03,
     502,        12.5250,     12.5250,   0.216,     0.03,     0.00,     0.00,     0.00,      0.329,      -0.04,
     503,        12.5500,     12.5500,   0.214,     0.05,     0.00,     0.00,     0.00,      0.324,      -0.05,
     504,        12.5750,     12.5750,   0.211,     0.09,     0.00,     0.00,     0.00,      0.319,      -0.05,
     505,        12.6000,     12.6000,   0.207,     0.03,     0.00,     0.00,     0.00,      0.315,      -0.03,
     506,        12.6250,     12.6250,   0.204,     0.01,     0.00,     0.00,     0.00,      0.310,      -0.05,
     507,        12.6500,     12.6500,   0.201,     0.03,     0.00,     0.00,     0.00,      0.305,      -0.04,
     508,        12.6750,     12.6750,   0.198,     0.05,     0.00,     0.00,     0.00,      0.301,      -0.04,
     509,        12.7000,     12.7000,   0.197,     0.03,     0.00,     0.00,     0.00,      0.301,      -0.02,
     510,        12.7250,     12.7250,   0.196,     0.02,     0.00,     0.00,     0.00,      0.301,      -0.01,
     511,        12.7500,     12.7500,   0.195,     0.04,     0.00,     0.00,     0.00,      0.301,       0.00,
     512,        12.7750,     12.7750,   0.195,     0.03,     0.00,     0.00,     0.00,      0.301,       0.01,
     513,        12.8000,     12.8000,   0.196,     0.02,     0.00,     0.00,     0.00,      0.301,       0.00,
