C:\Documents and Settings\Wintest\Desktop\runs\190813 Anna\15% v20_20%.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
"      ","Sec          ","Sec       ","mm    ","N      ","%      ","%      ","%      ","V        ","%        ",
      73,       182.6646,      2.4048,   0.008,    -0.06,     0.00,     0.00,     0.00,      0.024,       0.13,
      74,       182.6980,      2.4382,   0.018,    -0.06,     0.00,     0.00,     0.00,      0.041,       0.13,
      75,       182.7314,      2.4716,   0.033,    -0.06,     0.00,     0.00,     0.00,      0.060,       0.09,
      76,       182.7648,      2.5050,   0.048,    -0.05,     0.00,     0.00,     0.00,      0.082,       0.09,
      77,       182.7982,      2.5384,   0.062,    -0.03,     0.00,     0.00,     0.00,      0.106,       0.10,
      78,       182.8316,      2.5718,   0.077,    -0.05,     0.00,     0.00,     0.00,      0.129,       0.10,
      79,       182.8650,      2.6052,   0.093,    -0.01,     0.00,     0.00,     0.00,      0.153,       0.10,
      80,       182.8984,      2.6386,   0.107,    -0.01,     0.00,     0.00,     0.00,      0.174,       0.09,
      81,       182.9318,      2.6720,   0.121,    -0.08,     0.00,     0.00,     0.00,      0.193,       0.07,
      82,       182.9652,      2.7054,   0.132,     0.01,     0.00,     0.00,     0.00,      0.208,       0.05,
      83,       182.9986,      2.7388,   0.141,     0.00,     0.00,     0.00,     0.00,      0.220,       0.03,
      84,       183.0320,      2.7722,   0.145,    -0.03,     0.00,     0.00,     0.00,      0.227,       0.03,
      85,       183.0654,      2.8056,   0.148,    -0.01,     0.00,     0.00,     0.00,      0.229,       0.00,
      86,       183.0988,      2.8390,   0.149,    -0.03,     0.00,     0.00,     0.00,      0.226,      -0.04,
      87,       183.1322,      2.8724,   0.146,     0.00,     0.00,     0.00,     0.00,      0.218,      -0.07,
      88,       183.1656,      2.9058,   0.142,    -0.05,     0.00,     0.00,     0.00,      0.205,      -0.14,
      89,       183.1990,      2.9392,   0.132,     0.01,     0.00,     0.00,     0.00,      0.189,      -0.13,
      90,       183.2324,      2.9726,   0.115,    -0.01,     0.00,     0.00,     0.00,      0.169,      -0.08,
      91,       183.2658,      3.0060,   0.102,    -0.03,     0.00,     0.00,     0.00,      0.147,      -0.09,
      92,       183.2992,      3.0394,   0.088,    -0.03,     0.00,     0.00,     0.00,      0.124,      -0.12,
      93,       183.3326,      3.0728,   0.073,    -0.03,     0.00,     0.00,     0.00,      0.100,      -0.12,
      94,       183.3660,      3.1062,   0.056,    -0.07,     0.00,     0.00,     0.00,      0.077,      -0.09,
      95,       183.3994,      3.1396,   0.042,    -0.03,     0.00,     0.00,     0.00,      0.056,      -0.09,
      96,       183.4328,      3.1730,   0.030,    -0.07,     0.00,     0.00,     0.00,      0.037,      -0.09,
      97,       183.4662,      3.2064,   0.018,    -0.06,     0.00,     0.00,     0.00,      0.021,      -0.07,
      98,       183.4996,      3.2398,   0.009,    -0.10,     0.00,     0.00,     0.00,      0.010,      -0.03,
      99,       183.5330,      3.2732,   0.003,    -0.09,     0.00,     0.00,     0.00,      0.003,      -0.01,
     100,       183.5664,      3.3066,   0.000,    -0.07,     0.00,     0.00,     0.00,      0.002,       0.02,
     101,       183.5998,      3.3400,   0.000,    -0.09,     0.00,     0.00,     0.00,      0.005,       0.04,
     102,       183.6332,      3.3734,   0.003,    -0.08,     0.00,     0.00,     0.00,      0.013,       0.09,
     103,       183.6666,      3.4068,   0.008,    -0.08,     0.00,     0.00,     0.00,      0.025,       0.13,
     104,       183.7000,      3.4402,   0.020,    -0.07,     0.00,     0.00,     0.00,      0.042,       0.11,
     105,       183.7334,      3.4736,   0.034,    -0.07,     0.00,     0.00,     0.00,      0.062,       0.09,
     106,       183.7668,      3.5070,   0.048,    -0.03,     0.00,     0.00,     0.00,      0.084,       0.09,
     107,       183.8002,      3.5404,   0.063,    -0.03,     0.00,     0.00,     0.00,      0.107,       0.10,
     108,       183.8336,      3.5738,   0.079,    -0.05,     0.00,     0.00,     0.00,      0.131,       0.09,
     109,       183.8670,      3.6072,   0.094,    -0.03,     0.00,     0.00,     0.00,      0.154,       0.10,
     110,       183.9004,      3.6406,   0.108,    -0.03,     0.00,     0.00,     0.00,      0.175,       0.10,
     111,       183.9338,      3.6740,   0.121,    -0.03,     0.00,     0.00,     0.00,      0.194,       0.08,
     112,       183.9672,      3.7074,   0.132,    -0.03,     0.00,     0.00,     0.00,      0.209,       0.06,
     113,       184.0006,      3.7408,   0.141,     0.01,     0.00,     0.00,     0.00,      0.221,       0.04,
     114,       184.0340,      3.7742,   0.146,    -0.01,     0.00,     0.00,     0.00,      0.227,       0.02,
     115,       184.0674,      3.8076,   0.149,    -0.01,     0.00,     0.00,     0.00,      0.229,      -0.00,
     116,       184.1008,      3.8410,   0.148,    -0.03,     0.00,     0.00,     0.00,      0.225,      -0.02,
     117,       184.1342,      3.8744,   0.146,    -0.01,     0.00,     0.00,     0.00,      0.217,      -0.08,
     118,       184.1676,      3.9078,   0.140,    -0.03,     0.00,     0.00,     0.00,      0.204,      -0.12,
     119,       184.2010,      3.9412,   0.130,    -0.03,     0.00,     0.00,     0.00,      0.188,      -0.12,
     120,       184.2344,      3.9746,   0.116,    -0.06,     0.00,     0.00,     0.00,      0.168,      -0.11,
     121,       184.2678,      4.0080,   0.102,    -0.03,     0.00,     0.00,     0.00,      0.146,      -0.11,
     122,       184.3012,      4.0414,   0.086,    -0.01,     0.00,     0.00,     0.00,      0.122,      -0.10,
     123,       184.3346,      4.0748,   0.071,    -0.05,     0.00,     0.00,     0.00,      0.099,      -0.10,
     124,       184.3680,      4.1082,   0.055,    -0.06,     0.00,     0.00,     0.00,      0.076,      -0.09,
     125,       184.4014,      4.1416,   0.041,    -0.05,     0.00,     0.00,     0.00,      0.054,      -0.09,
     126,       184.4348,      4.1750,   0.028,    -0.07,     0.00,     0.00,     0.00,      0.035,      -0.08,
     127,       184.4682,      4.2084,   0.017,    -0.08,     0.00,     0.00,     0.00,      0.020,      -0.05,
     128,       184.5016,      4.2418,   0.008,    -0.08,     0.00,     0.00,     0.00,      0.009,      -0.03,
     129,       184.5350,      4.2752,   0.003,    -0.10,     0.00,     0.00,     0.00,      0.003,      -0.02,
     130,       184.5684,      4.3086,   0.001,    -0.09,     0.00,     0.00,     0.00,      0.002,       0.01,
     131,       184.6018,      4.3420,   0.002,    -0.09,     0.00,     0.00,     0.00,      0.005,       0.03,
     132,       184.6352,      4.3754,   0.004,    -0.07,     0.00,     0.00,     0.00,      0.014,       0.08,
     133,       184.6686,      4.4088,   0.008,    -0.08,     0.00,     0.00,     0.00,      0.027,       0.14,
     134,       184.7020,      4.4422,   0.022,    -0.06,     0.00,     0.00,     0.00,      0.043,       0.09,
     135,       184.7354,      4.4756,   0.034,    -0.10,     0.00,     0.00,     0.00,      0.063,       0.11,
     136,       184.7688,      4.5090,   0.049,    -0.05,     0.00,     0.00,     0.00,      0.085,       0.09,
     137,       184.8022,      4.5424,   0.063,    -0.05,     0.00,     0.00,     0.00,      0.109,       0.11,
     138,       184.8356,      4.5758,   0.080,    -0.03,     0.00,     0.00,     0.00,      0.132,       0.10,
     139,       184.8690,      4.6092,   0.095,    -0.02,     0.00,     0.00,     0.00,      0.155,       0.09,
     140,       184.9024,      4.6426,   0.109,    -0.02,     0.00,     0.00,     0.00,      0.177,       0.09,
     141,       184.9358,      4.6760,   0.122,    -0.05,     0.00,     0.00,     0.00,      0.195,       0.07,
     142,       184.9692,      4.7094,   0.133,    -0.01,     0.00,     0.00,     0.00,      0.210,       0.06,
     143,       185.0026,      4.7428,   0.140,     0.00,     0.00,     0.00,     0.00,      0.221,       0.05,
     144,       185.0360,      4.7762,   0.146,    -0.01,     0.00,     0.00,     0.00,      0.227,       0.02,
     145,       185.0694,      4.8096,   0.150,    -0.03,     0.00,     0.00,     0.00,      0.229,      -0.02,
     146,       185.1028,      4.8430,   0.147,     0.01,     0.00,     0.00,     0.00,      0.225,      -0.02,
     147,       185.1362,      4.8764,   0.146,    -0.03,     0.00,     0.00,     0.00,      0.216,      -0.09,
     148,       185.1696,      4.9098,   0.141,    -0.02,     0.00,     0.00,     0.00,      0.204,      -0.13,
     149,       185.2030,      4.9432,   0.129,     0.02,     0.00,     0.00,     0.00,      0.187,      -0.12,
     150,       185.2364,      4.9766,   0.114,    -0.05,     0.00,     0.00,     0.00,      0.167,      -0.09,
     151,       185.2698,      5.0100,   0.100,    -0.03,     0.00,     0.00,     0.00,      0.145,      -0.09,
     152,       185.3032,      5.0434,   0.085,    -0.05,     0.00,     0.00,     0.00,      0.121,      -0.09,
     153,       185.3366,      5.0768,   0.070,    -0.05,     0.00,     0.00,     0.00,      0.098,      -0.10,
     154,       185.3700,      5.1102,   0.056,    -0.08,     0.00,     0.00,     0.00,      0.075,      -0.11,
     155,       185.4034,      5.1436,   0.040,    -0.06,     0.00,     0.00,     0.00,      0.053,      -0.08,
     156,       185.4368,      5.1770,   0.027,    -0.08,     0.00,     0.00,     0.00,      0.035,      -0.07,
     157,       185.4702,      5.2104,   0.017,    -0.10,     0.00,     0.00,     0.00,      0.020,      -0.06,
     158,       185.5036,      5.2438,   0.009,    -0.08,     0.00,     0.00,     0.00,      0.009,      -0.04,
     159,       185.5370,      5.2772,   0.003,    -0.07,     0.00,     0.00,     0.00,      0.003,      -0.02,
     160,       185.5704,      5.3106,   0.001,    -0.09,     0.00,     0.00,     0.00,      0.002,       0.00,
     161,       185.6038,      5.3440,   0.001,    -0.08,     0.00,     0.00,     0.00,      0.006,       0.04,
     162,       185.6372,      5.3774,   0.004,    -0.08,     0.00,     0.00,     0.00,      0.015,       0.09,
     163,       185.6706,      5.4108,   0.009,    -0.10,     0.00,     0.00,     0.00,      0.028,       0.14,
     164,       185.7040,      5.4442,   0.022,    -0.07,     0.00,     0.00,     0.00,      0.045,       0.10,
     165,       185.7374,      5.4776,   0.035,    -0.07,     0.00,     0.00,     0.00,      0.065,       0.11,
     166,       185.7708,      5.5110,   0.051,    -0.09,     0.00,     0.00,     0.00,      0.087,       0.09,
     167,       185.8042,      5.5444,   0.065,    -0.05,     0.00,     0.00,     0.00,      0.110,       0.10,
     168,       185.8376,      5.5778,   0.081,    -0.02,     0.00,     0.00,     0.00,      0.134,       0.09,
     169,       185.8710,      5.6112,   0.095,    -0.05,     0.00,     0.00,     0.00,      0.157,       0.11,
     170,       185.9044,      5.6446,   0.110,    -0.03,     0.00,     0.00,     0.00,      0.178,       0.09,
     171,       185.9378,      5.6780,   0.123,    -0.01,     0.00,     0.00,     0.00,      0.196,       0.07,
     172,       185.9712,      5.7114,   0.133,    -0.03,     0.00,     0.00,     0.00,      0.211,       0.07,
     173,       186.0046,      5.7448,   0.140,    -0.01,     0.00,     0.00,     0.00,      0.222,       0.05,
     174,       186.0380,      5.7782,   0.147,    -0.05,     0.00,     0.00,     0.00,      0.227,       0.02,
     175,       186.0714,      5.8116,   0.149,    -0.01,     0.00,     0.00,     0.00,      0.229,      -0.00,
     176,       186.1048,      5.8450,   0.149,    -0.02,     0.00,     0.00,     0.00,      0.225,      -0.04,
     177,       186.1382,      5.8784,   0.145,     0.00,     0.00,     0.00,     0.00,      0.216,      -0.08,
     178,       186.1716,      5.9118,   0.140,     0.00,     0.00,     0.00,     0.00,      0.203,      -0.13,
     179,       186.2050,      5.9452,   0.129,    -0.02,     0.00,     0.00,     0.00,      0.186,      -0.12,
     180,       186.2384,      5.9786,   0.115,    -0.01,     0.00,     0.00,     0.00,      0.165,      -0.11,
     181,       186.2718,      6.0120,   0.101,    -0.03,     0.00,     0.00,     0.00,      0.143,      -0.12,
     182,       186.3052,      6.0454,   0.085,    -0.02,     0.00,     0.00,     0.00,      0.120,      -0.11,
     183,       186.3386,      6.0788,   0.069,    -0.05,     0.00,     0.00,     0.00,      0.096,      -0.10,
     184,       186.3720,      6.1122,   0.054,    -0.08,     0.00,     0.00,     0.00,      0.073,      -0.09,
     185,       186.4054,      6.1456,   0.040,    -0.07,     0.00,     0.00,     0.00,      0.052,      -0.10,
     186,       186.4388,      6.1790,   0.027,    -0.07,     0.00,     0.00,     0.00,      0.034,      -0.08,
     187,       186.4722,      6.2124,   0.015,    -0.07,     0.00,     0.00,     0.00,      0.019,      -0.05,
     188,       186.5056,      6.2458,   0.009,    -0.10,     0.00,     0.00,     0.00,      0.009,      -0.05,
     189,       186.5390,      6.2792,   0.004,    -0.06,     0.00,     0.00,     0.00,      0.003,      -0.02,
     190,       186.5724,      6.3126,   0.001,    -0.09,     0.00,     0.00,     0.00,      0.002,       0.02,
     191,       186.6058,      6.3460,   0.002,    -0.07,     0.00,     0.00,     0.00,      0.007,       0.03,
     192,       186.6392,      6.3794,   0.004,    -0.08,     0.00,     0.00,     0.00,      0.016,       0.09,
     193,       186.6726,      6.4128,   0.009,    -0.08,     0.00,     0.00,     0.00,      0.029,       0.15,
     194,       186.7060,      6.4462,   0.023,    -0.08,     0.00,     0.00,     0.00,      0.046,       0.10,
     195,       186.7394,      6.4796,   0.037,    -0.07,     0.00,     0.00,     0.00,      0.066,       0.10,
     196,       186.7728,      6.5130,   0.051,    -0.05,     0.00,     0.00,     0.00,      0.088,       0.10,
     197,       186.8062,      6.5464,   0.067,    -0.05,     0.00,     0.00,     0.00,      0.112,       0.09,
     198,       186.8396,      6.5798,   0.082,    -0.03,     0.00,     0.00,     0.00,      0.135,       0.10,
     199,       186.8730,      6.6132,   0.097,    -0.03,     0.00,     0.00,     0.00,      0.158,       0.09,
     200,       186.9064,      6.6466,   0.111,    -0.05,     0.00,     0.00,     0.00,      0.179,       0.07,
     201,       186.9398,      6.6800,   0.123,    -0.03,     0.00,     0.00,     0.00,      0.197,       0.08,
     202,       186.9732,      6.7134,   0.134,    -0.03,     0.00,     0.00,     0.00,      0.211,       0.05,
     203,       187.0066,      6.7468,   0.143,    -0.02,     0.00,     0.00,     0.00,      0.222,       0.02,
     204,       187.0400,      6.7802,   0.145,    -0.02,     0.00,     0.00,     0.00,      0.227,       0.04,
     205,       187.0734,      6.8136,   0.149,    -0.02,     0.00,     0.00,     0.00,      0.228,      -0.02,
     206,       187.1068,      6.8470,   0.147,    -0.01,     0.00,     0.00,     0.00,      0.224,      -0.03,
     207,       187.1402,      6.8804,   0.145,    -0.02,     0.00,     0.00,     0.00,      0.215,      -0.09,
     208,       187.1736,      6.9138,   0.138,    -0.01,     0.00,     0.00,     0.00,      0.201,      -0.12,
     209,       187.2070,      6.9472,   0.127,    -0.03,     0.00,     0.00,     0.00,      0.184,      -0.11,
     210,       187.2404,      6.9806,   0.112,    -0.01,     0.00,     0.00,     0.00,      0.164,      -0.09,
     211,       187.2738,      7.0140,   0.098,    -0.03,     0.00,     0.00,     0.00,      0.142,      -0.09,
     212,       187.3072,      7.0474,   0.084,    -0.02,     0.00,     0.00,     0.00,      0.118,      -0.11,
     213,       187.3406,      7.0808,   0.067,    -0.05,     0.00,     0.00,     0.00,      0.095,      -0.09,
     214,       187.3740,      7.1142,   0.053,    -0.08,     0.00,     0.00,     0.00,      0.072,      -0.09,
     215,       187.4074,      7.1476,   0.040,    -0.08,     0.00,     0.00,     0.00,      0.051,      -0.10,
     216,       187.4408,      7.1810,   0.027,    -0.07,     0.00,     0.00,     0.00,      0.033,      -0.08,
     217,       187.4742,      7.2144,   0.016,    -0.10,     0.00,     0.00,     0.00,      0.019,      -0.05,
     218,       187.5076,      7.2478,   0.008,    -0.06,     0.00,     0.00,     0.00,      0.009,      -0.04,
     219,       187.5410,      7.2812,   0.003,    -0.09,     0.00,     0.00,     0.00,      0.003,      -0.01,
     220,       187.5744,      7.3146,   0.001,    -0.09,     0.00,     0.00,     0.00,      0.003,       0.01,
     221,       187.6078,      7.3480,   0.003,    -0.09,     0.00,     0.00,     0.00,      0.007,       0.03,
     222,       187.6412,      7.3814,   0.005,    -0.08,     0.00,     0.00,     0.00,      0.016,       0.09,
     223,       187.6746,      7.4148,   0.010,    -0.09,     0.00,     0.00,     0.00,      0.030,       0.14,
     224,       187.7080,      7.4482,   0.024,    -0.08,     0.00,     0.00,     0.00,      0.047,       0.09,
     225,       187.7414,      7.4816,   0.038,    -0.07,     0.00,     0.00,     0.00,      0.067,       0.09,
     226,       187.7748,      7.5150,   0.052,    -0.07,     0.00,     0.00,     0.00,      0.090,       0.09,
     227,       187.8082,      7.5484,   0.067,    -0.08,     0.00,     0.00,     0.00,      0.113,       0.10,
     228,       187.8416,      7.5818,   0.082,    -0.05,     0.00,     0.00,     0.00,      0.136,       0.10,
     229,       187.8750,      7.6152,   0.098,    -0.05,     0.00,     0.00,     0.00,      0.159,       0.09,
     230,       187.9084,      7.6486,   0.112,     0.00,     0.00,     0.00,     0.00,      0.180,       0.08,
     231,       187.9418,      7.6820,   0.124,     0.00,     0.00,     0.00,     0.00,      0.198,       0.08,
     232,       187.9752,      7.7154,   0.134,     0.00,     0.00,     0.00,     0.00,      0.212,       0.07,
     233,       188.0086,      7.7488,   0.142,    -0.02,     0.00,     0.00,     0.00,      0.222,       0.03,
     234,       188.0420,      7.7822,   0.147,     0.02,     0.00,     0.00,     0.00,      0.228,       0.02,
     235,       188.0754,      7.8156,   0.149,    -0.02,     0.00,     0.00,     0.00,      0.228,      -0.01,
     236,       188.1088,      7.8490,   0.147,     0.00,     0.00,     0.00,     0.00,      0.223,      -0.03,
     237,       188.1422,      7.8824,   0.144,    -0.01,     0.00,     0.00,     0.00,      0.214,      -0.08,
     238,       188.1756,      7.9158,   0.139,    -0.01,     0.00,     0.00,     0.00,      0.201,      -0.13,
     239,       188.2090,      7.9492,   0.126,    -0.02,     0.00,     0.00,     0.00,      0.183,      -0.11,
     240,       188.2424,      7.9826,   0.110,    -0.06,     0.00,     0.00,     0.00,      0.163,      -0.07,
     241,       188.2758,      8.0160,   0.098,    -0.05,     0.00,     0.00,     0.00,      0.140,      -0.11,
     242,       188.3092,      8.0494,   0.083,    -0.03,     0.00,     0.00,     0.00,      0.117,      -0.10,
     243,       188.3426,      8.0828,   0.067,    -0.05,     0.00,     0.00,     0.00,      0.093,      -0.10,
     244,       188.3760,      8.1162,   0.052,    -0.09,     0.00,     0.00,     0.00,      0.071,      -0.10,
     245,       188.4094,      8.1496,   0.039,    -0.09,     0.00,     0.00,     0.00,      0.050,      -0.10,
     246,       188.4428,      8.1830,   0.025,    -0.09,     0.00,     0.00,     0.00,      0.032,      -0.06,
     247,       188.4762,      8.2164,   0.016,    -0.08,     0.00,     0.00,     0.00,      0.018,      -0.06,
     248,       188.5096,      8.2498,   0.008,    -0.12,     0.00,     0.00,     0.00,      0.008,      -0.04,
     249,       188.5430,      8.2832,   0.003,    -0.08,     0.00,     0.00,     0.00,      0.003,      -0.02,
     250,       188.5764,      8.3166,   0.001,    -0.10,     0.00,     0.00,     0.00,      0.002,       0.01,
     251,       188.6098,      8.3500,   0.002,    -0.09,     0.00,     0.00,     0.00,      0.007,       0.05,
     252,       188.6432,      8.3834,   0.005,    -0.06,     0.00,     0.00,     0.00,      0.017,       0.09,
     253,       188.6766,      8.4168,   0.012,    -0.10,     0.00,     0.00,     0.00,      0.031,       0.13,
     254,       188.7100,      8.4502,   0.025,    -0.07,     0.00,     0.00,     0.00,      0.048,       0.09,
     255,       188.7434,      8.4836,   0.038,    -0.05,     0.00,     0.00,     0.00,      0.068,       0.10,
     256,       188.7768,      8.5170,   0.053,    -0.07,     0.00,     0.00,     0.00,      0.091,       0.10,
     257,       188.8102,      8.5504,   0.068,    -0.05,     0.00,     0.00,     0.00,      0.115,       0.09,
     258,       188.8436,      8.5838,   0.083,    -0.03,     0.00,     0.00,     0.00,      0.138,       0.10,
     259,       188.8770,      8.6172,   0.098,    -0.01,     0.00,     0.00,     0.00,      0.161,       0.10,
     260,       188.9104,      8.6506,   0.113,    -0.01,     0.00,     0.00,     0.00,      0.181,       0.07,
     261,       188.9438,      8.6840,   0.124,    -0.02,     0.00,     0.00,     0.00,      0.199,       0.08,
     262,       188.9772,      8.7174,   0.135,    -0.01,     0.00,     0.00,     0.00,      0.213,       0.06,
     263,       189.0106,      8.7508,   0.143,    -0.02,     0.00,     0.00,     0.00,      0.223,       0.03,
     264,       189.0440,      8.7842,   0.147,     0.01,     0.00,     0.00,     0.00,      0.228,       0.02,
     265,       189.0774,      8.8176,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.228,      -0.01,
     266,       189.1108,      8.8510,   0.148,    -0.01,     0.00,     0.00,     0.00,      0.223,      -0.04,
     267,       189.1442,      8.8844,   0.145,    -0.01,     0.00,     0.00,     0.00,      0.214,      -0.10,
     268,       189.1776,      8.9178,   0.138,    -0.03,     0.00,     0.00,     0.00,      0.200,      -0.13,
     269,       189.2110,      8.9512,   0.125,    -0.05,     0.00,     0.00,     0.00,      0.182,      -0.10,
     270,       189.2444,      8.9846,   0.112,    -0.05,     0.00,     0.00,     0.00,      0.162,      -0.10,
     271,       189.2778,      9.0180,   0.097,    -0.05,     0.00,     0.00,     0.00,      0.139,      -0.10,
     272,       189.3112,      9.0514,   0.082,    -0.07,     0.00,     0.00,     0.00,      0.115,      -0.11,
     273,       189.3446,      9.0848,   0.066,    -0.05,     0.00,     0.00,     0.00,      0.092,      -0.10,
     274,       189.3780,      9.1182,   0.052,    -0.07,     0.00,     0.00,     0.00,      0.069,      -0.10,
     275,       189.4114,      9.1516,   0.037,    -0.08,     0.00,     0.00,     0.00,      0.049,      -0.09,
     276,       189.4448,      9.1850,   0.024,    -0.06,     0.00,     0.00,     0.00,      0.031,      -0.05,
     277,       189.4782,      9.2184,   0.014,    -0.10,     0.00,     0.00,     0.00,      0.017,      -0.05,
     278,       189.5116,      9.2518,   0.006,    -0.10,     0.00,     0.00,     0.00,      0.008,      -0.02,
     279,       189.5450,      9.2852,   0.002,    -0.07,     0.00,     0.00,     0.00,      0.002,      -0.01,
     280,       189.5784,      9.3186,   0.001,    -0.09,     0.00,     0.00,     0.00,      0.003,       0.02,
     281,       189.6118,      9.3520,   0.002,    -0.10,     0.00,     0.00,     0.00,      0.008,       0.05,
     282,       189.6452,      9.3854,   0.006,    -0.09,     0.00,     0.00,     0.00,      0.017,       0.09,
     283,       189.6786,      9.4188,   0.011,    -0.06,     0.00,     0.00,     0.00,      0.031,       0.14,
     284,       189.7120,      9.4522,   0.025,    -0.10,     0.00,     0.00,     0.00,      0.049,       0.10,
     285,       189.7454,      9.4856,   0.039,    -0.05,     0.00,     0.00,     0.00,      0.070,       0.10,
     286,       189.7788,      9.5190,   0.054,    -0.03,     0.00,     0.00,     0.00,      0.092,       0.10,
     287,       189.8122,      9.5524,   0.070,    -0.05,     0.00,     0.00,     0.00,      0.116,       0.08,
     288,       189.8456,      9.5858,   0.084,    -0.05,     0.00,     0.00,     0.00,      0.139,       0.10,
     289,       189.8790,      9.6192,   0.100,    -0.03,     0.00,     0.00,     0.00,      0.162,       0.08,
     290,       189.9124,      9.6526,   0.113,     0.02,     0.00,     0.00,     0.00,      0.183,       0.09,
     291,       189.9458,      9.6860,   0.125,    -0.03,     0.00,     0.00,     0.00,      0.200,       0.07,
     292,       189.9792,      9.7194,   0.135,     0.01,     0.00,     0.00,     0.00,      0.214,       0.05,
     293,       190.0126,      9.7528,   0.142,    -0.03,     0.00,     0.00,     0.00,      0.223,       0.05,
     294,       190.0460,      9.7862,   0.148,    -0.03,     0.00,     0.00,     0.00,      0.228,       0.01,
     295,       190.0794,      9.8196,   0.147,    -0.02,     0.00,     0.00,     0.00,      0.228,       0.01,
     296,       190.1128,      9.8530,   0.148,    -0.01,     0.00,     0.00,     0.00,      0.223,      -0.04,
     297,       190.1462,      9.8864,   0.145,    -0.01,     0.00,     0.00,     0.00,      0.213,      -0.10,
     298,       190.1796,      9.9198,   0.138,    -0.02,     0.00,     0.00,     0.00,      0.199,      -0.13,
     299,       190.2130,      9.9532,   0.124,    -0.03,     0.00,     0.00,     0.00,      0.181,      -0.10,
     300,       190.2464,      9.9866,   0.110,    -0.02,     0.00,     0.00,     0.00,      0.160,      -0.09,
     301,       190.2798,     10.0200,   0.095,    -0.02,     0.00,     0.00,     0.00,      0.138,      -0.09,
     302,       190.3132,     10.0534,   0.082,    -0.05,     0.00,     0.00,     0.00,      0.114,      -0.11,
     303,       190.3466,     10.0868,   0.065,    -0.05,     0.00,     0.00,     0.00,      0.091,      -0.09,
     304,       190.3800,     10.1202,   0.051,    -0.05,     0.00,     0.00,     0.00,      0.068,      -0.10,
     305,       190.4134,     10.1536,   0.037,    -0.08,     0.00,     0.00,     0.00,      0.048,      -0.09,
     306,       190.4468,     10.1870,   0.024,    -0.06,     0.00,     0.00,     0.00,      0.030,      -0.07,
     307,       190.4802,     10.2204,   0.013,    -0.06,     0.00,     0.00,     0.00,      0.016,      -0.03,
     308,       190.5136,     10.2538,   0.007,    -0.07,     0.00,     0.00,     0.00,      0.007,      -0.04,
     309,       190.5470,     10.2872,   0.003,    -0.07,     0.00,     0.00,     0.00,      0.002,      -0.02,
     310,       190.5804,     10.3206,   0.002,    -0.07,     0.00,     0.00,     0.00,      0.002,      -0.01,
     311,       190.6138,     10.3540,   0.002,    -0.08,     0.00,     0.00,     0.00,      0.008,       0.05,
     312,       190.6472,     10.3874,   0.005,    -0.08,     0.00,     0.00,     0.00,      0.018,       0.10,
     313,       190.6806,     10.4208,   0.012,    -0.07,     0.00,     0.00,     0.00,      0.032,       0.14,
     314,       190.7140,     10.4542,   0.026,    -0.07,     0.00,     0.00,     0.00,      0.050,       0.11,
     315,       190.7474,     10.4876,   0.041,    -0.07,     0.00,     0.00,     0.00,      0.071,       0.08,
     316,       190.7808,     10.5210,   0.055,    -0.05,     0.00,     0.00,     0.00,      0.094,       0.09,
     317,       190.8142,     10.5544,   0.070,    -0.05,     0.00,     0.00,     0.00,      0.117,       0.09,
     318,       190.8476,     10.5878,   0.085,    -0.03,     0.00,     0.00,     0.00,      0.141,       0.10,
     319,       190.8810,     10.6212,   0.101,    -0.01,     0.00,     0.00,     0.00,      0.163,       0.07,
     320,       190.9144,     10.6546,   0.115,    -0.01,     0.00,     0.00,     0.00,      0.184,       0.07,
     321,       190.9478,     10.6880,   0.127,    -0.02,     0.00,     0.00,     0.00,      0.201,       0.06,
     322,       190.9812,     10.7214,   0.137,    -0.01,     0.00,     0.00,     0.00,      0.215,       0.05,
     323,       191.0146,     10.7548,   0.144,    -0.01,     0.00,     0.00,     0.00,      0.224,       0.02,
     324,       191.0480,     10.7882,   0.147,    -0.01,     0.00,     0.00,     0.00,      0.229,       0.02,
     325,       191.0814,     10.8216,   0.148,    -0.01,     0.00,     0.00,     0.00,      0.228,       0.01,
     326,       191.1148,     10.8550,   0.148,    -0.05,     0.00,     0.00,     0.00,      0.223,      -0.05,
     327,       191.1482,     10.8884,   0.144,     0.02,     0.00,     0.00,     0.00,      0.212,      -0.10,
     328,       191.1816,     10.9218,   0.138,     0.01,     0.00,     0.00,     0.00,      0.198,      -0.14,
     329,       191.2150,     10.9552,   0.124,    -0.01,     0.00,     0.00,     0.00,      0.180,      -0.10,
     330,       191.2484,     10.9886,   0.111,    -0.03,     0.00,     0.00,     0.00,      0.159,      -0.13,
     331,       191.2818,     11.0220,   0.095,    -0.07,     0.00,     0.00,     0.00,      0.136,      -0.10,
     332,       191.3152,     11.0554,   0.081,    -0.03,     0.00,     0.00,     0.00,      0.113,      -0.11,
     333,       191.3486,     11.0888,   0.063,    -0.05,     0.00,     0.00,     0.00,      0.089,      -0.09,
     334,       191.3820,     11.1222,   0.050,    -0.03,     0.00,     0.00,     0.00,      0.067,      -0.10,
     335,       191.4154,     11.1556,   0.035,    -0.08,     0.00,     0.00,     0.00,      0.046,      -0.07,
     336,       191.4488,     11.1890,   0.024,    -0.03,     0.00,     0.00,     0.00,      0.029,      -0.07,
